id,node_id,name,full_name,private,html_url,description,fork,url,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,allow_forking,is_template,web_commit_signoff_required,topics,visibility,forks,open_issues,watchers,default_branch,owner.login,owner.id,owner.node_id,owner.type,owner.user_view_type,owner.site_admin,license.key,license.name,license.spdx_id,license.url,license.node_id,permissions.admin,permissions.maintain,permissions.push,permissions.triage,permissions.pull
397979056,MDEwOlJlcG9zaXRvcnkzOTc5NzkwNTY=,HydroGenerate,IdahoLabResearch/HydroGenerate,False,https://github.com/IdahoLabResearch/HydroGenerate,Tool to estimate the hydropower potential of a site.,False,https://api.github.com/repos/IdahoLabResearch/HydroGenerate,2021-08-19T14:52:43Z,2024-12-09T16:13:46Z,2024-12-09T16:13:38Z,https://idaholabresearch.github.io/HydroGenerate,36106,18,18,Python,True,True,True,True,True,False,1,,False,False,2,True,False,False,"['hydropower', 'hydropower-model', 'techno-economic-analysis']",public,1,2,18,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,MDc6TGljZW5zZTU=,False,False,False,False,True
398029249,MDEwOlJlcG9zaXRvcnkzOTgwMjkyNDk=,Hydropower_Unit_Models,IdahoLabResearch/Hydropower_Unit_Models,False,https://github.com/IdahoLabResearch/Hydropower_Unit_Models,This repository presents different hydropower unit models on various platforms. ,False,https://api.github.com/repos/IdahoLabResearch/Hydropower_Unit_Models,2021-08-19T17:50:27Z,2024-06-21T03:43:19Z,2022-11-21T18:21:54Z,,245,1,1,MATLAB,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,1,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,MDc6TGljZW5zZTg=,False,False,False,False,True
398389444,MDEwOlJlcG9zaXRvcnkzOTgzODk0NDQ=,tapsap,IdahoLabResearch/tapsap,False,https://github.com/IdahoLabResearch/tapsap,"Temporal analysis of products statistical analysis package (tapsap) is a package for reading, cleaning, analyzing and making inference of temporal analysis of products (TAP) information. This package is designed with the intent for collaboration within the TAP community for advancing TAP analysis.",False,https://api.github.com/repos/IdahoLabResearch/tapsap,2021-08-20T20:09:20Z,2021-11-02T17:07:46Z,2022-09-28T17:22:53Z,,42821,3,3,HTML,True,True,True,True,True,False,0,,False,False,0,True,False,False,[],public,0,0,3,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,MDc6TGljZW5zZTg=,False,False,False,False,True
399909547,MDEwOlJlcG9zaXRvcnkzOTk5MDk1NDc=,CDB_Analysis_Program,IdahoLabResearch/CDB_Analysis_Program,False,https://github.com/IdahoLabResearch/CDB_Analysis_Program,A graphical user interface (GUI) that helps analyze data from coincidence Doppler broadening positron annihilation spectroscopy. It is a quick tool to rapidly reduce large data and conveniently analyze multiple datasets.,False,https://api.github.com/repos/IdahoLabResearch/CDB_Analysis_Program,2021-08-25T17:50:24Z,2024-10-30T19:46:04Z,2024-12-14T17:54:48Z,,44779,4,4,Python,True,True,True,True,False,False,3,,False,False,0,True,False,False,[],public,3,0,4,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,MDc6TGljZW5zZTg=,False,False,False,False,True
438362010,R_kgDOGiDfmg,SFWDSubsurface,IdahoLabResearch/SFWDSubsurface,False,https://github.com/IdahoLabResearch/SFWDSubsurface,This code allows for a geologic cross-sectional profile to be obtained from a user-drawn profile line within a web map application.,False,https://api.github.com/repos/IdahoLabResearch/SFWDSubsurface,2021-12-14T18:38:36Z,2022-01-05T00:02:50Z,2022-01-05T00:02:46Z,,1389,0,0,JavaScript,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,other,Other,NOASSERTION,,MDc6TGljZW5zZTA=,False,False,False,False,True
444938206,R_kgDOGoU33g,HyPAT,IdahoLabResearch/HyPAT,False,https://github.com/IdahoLabResearch/HyPAT,"The Hydrogen Permeation Analysis Tool (HyPAT) provides a user friendly interface for batch analysis of dynamic hydrogen permeation data to calculate the transport properties permeability, solubility, and diffusivity. A built in literature database provides an easy comparison to known values.",False,https://api.github.com/repos/IdahoLabResearch/HyPAT,2022-01-05T20:16:24Z,2024-04-17T02:26:19Z,2024-02-26T21:10:10Z,,6169,11,11,Python,True,True,True,True,False,False,8,,False,False,4,True,False,False,[],public,8,4,11,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
480934564,R_kgDOHKp6pA,Scramble,IdahoLabResearch/Scramble,False,https://github.com/IdahoLabResearch/Scramble,The purpose of Scramble is to provide a cross validation method to ensure machine learning model accuracy in cases where model classes have heterogeneous N values.,False,https://api.github.com/repos/IdahoLabResearch/Scramble,2022-04-12T18:49:14Z,2022-04-15T18:15:34Z,2022-04-15T20:11:22Z,,50,0,0,Python,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,MDc6TGljZW5zZTU=,False,False,False,False,True
498475583,R_kgDOHbYiPw,CMAT,IdahoLabResearch/CMAT,False,https://github.com/IdahoLabResearch/CMAT,"The CMAT software provides the user with a fully customizable decision support framework that analyzes the optimal supply chain configurations for a given industrial electronic waste (e-waste) recycling and refurbishment process. The software optimizes the logistics operations, helps to identify the best recycling process configuration, and generates valuable insights regarding the economic performance of different categories of e-waste. The ultimate purpose of the model is to provide insights on questions pertinent to the e-waste recycling industry including how to increase efficiency and reduce costs, energy consumption, and greenhouse gas emissions.",False,https://api.github.com/repos/IdahoLabResearch/CMAT,2022-05-31T19:44:10Z,2024-05-27T18:48:37Z,2023-03-30T20:13:33Z,,2488,4,4,Python,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,4,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,MDc6TGljZW5zZTE=,False,False,False,False,True
513601707,R_kgDOHpzwqw,Buggy-Program-Program,IdahoLabResearch/Buggy-Program-Program,False,https://github.com/IdahoLabResearch/Buggy-Program-Program,"The purpose of this code is to automatically create random C programs that are guaranteed to have bugs of a particular ""interestingness"". We are using this to train learning machines to fuzz programs better. Other people might want to use it for training humans to examine software.",False,https://api.github.com/repos/IdahoLabResearch/Buggy-Program-Program,2022-07-13T16:52:14Z,2024-10-30T09:07:06Z,2022-10-11T15:11:24Z,,29,3,3,Python,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,3,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,MDc6TGljZW5zZTU=,False,False,False,False,True
520271783,R_kgDOHwK3pw,5GAD,IdahoLabResearch/5GAD,False,https://github.com/IdahoLabResearch/5GAD,This is a dataset of 5G network traffic for use with machine learning tools to benchmark attack detection capabilities for multiple different models. The dataset contains simulated normal and attack 5G network traffic.,False,https://api.github.com/repos/IdahoLabResearch/5GAD,2022-08-01T21:51:25Z,2024-11-27T18:32:30Z,2024-10-31T17:40:09Z,,225,56,56,Jupyter Notebook,True,True,True,True,False,False,19,,False,False,1,True,False,False,[],public,19,1,56,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
528513839,R_kgDOH4B7Lw,OMDD,IdahoLabResearch/OMDD,False,https://github.com/IdahoLabResearch/OMDD,"Model that supports drone deployment.  Analysis on speed, package weight, energy consumption, # of drones, and battery replacements.",False,https://api.github.com/repos/IdahoLabResearch/OMDD,2022-08-24T16:51:37Z,2024-12-10T10:28:10Z,2023-09-20T06:16:13Z,,2719,5,5,Python,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,5,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,MDc6TGljZW5zZTg=,False,False,False,False,True
545048677,R_kgDOIHzIZQ,BIhNNs,IdahoLabResearch/BIhNNs,False,https://github.com/IdahoLabResearch/BIhNNs,"The code enables to perform Bayesian inference in an efficient manner through the use of Hamiltonian Neural Networks (HNNs), Deep Neural Networks (DNNs), Neural ODEs, and Symplectic Neural Networks (SympNets) used with state-of-the-art sampling schemes like Hamiltonian Monte Carlo (HMC) and the No-U-Turn-Sampler (NUTS).",False,https://api.github.com/repos/IdahoLabResearch/BIhNNs,2022-10-03T17:37:45Z,2024-11-23T02:13:15Z,2023-01-14T04:56:06Z,,1868,13,13,Python,True,True,True,True,False,False,6,,False,False,0,True,False,False,"['bayesian-inference', 'hamiltonian-monte-carlo', 'langevin-dynamics', 'neural-networks', 'no-u-turn-sampler', 'physics-informed-neural-networks', 'sampling-methods']",public,6,0,13,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
553144752,R_kgDOIPhRsA,HFVT,IdahoLabResearch/HFVT,False,https://github.com/IdahoLabResearch/HFVT,"The optimization tool denoted as the “Hydropower Flexibility Valuation Tool” aims to maximize the revenue from market participation after satisfying flow requirements, considering a range of power market price signals and water availability scenarios.",False,https://api.github.com/repos/IdahoLabResearch/HFVT,2022-10-17T19:37:20Z,2024-03-28T15:37:49Z,2023-03-14T21:02:57Z,,16229,3,3,Python,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,3,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,agpl-3.0,GNU Affero General Public License v3.0,AGPL-3.0,https://api.github.com/licenses/agpl-3.0,MDc6TGljZW5zZTE=,False,False,False,False,True
574581904,R_kgDOIj9skA,HPCACT-2022,IdahoLabResearch/HPCACT-2022,False,https://github.com/IdahoLabResearch/HPCACT-2022,Anomalous temporal action detection code and dataset for activities in a High Performance Computing datacenter.,False,https://api.github.com/repos/IdahoLabResearch/HPCACT-2022,2022-12-05T16:16:04Z,2023-06-22T18:25:09Z,2023-10-25T22:47:45Z,,17472,1,1,Python,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,1,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
580925719,R_kgDOIqA5Fw,ReMAIn,IdahoLabResearch/ReMAIn,False,https://github.com/IdahoLabResearch/ReMAIn,Resilience of Microgrids with Adaptive capacity and Inertia calculates the maximum size of a disturbance a microgrid could withstand before frequency limits are violated. ,False,https://api.github.com/repos/IdahoLabResearch/ReMAIn,2022-12-21T20:07:04Z,2023-06-22T11:31:15Z,2023-02-06T17:18:53Z,,8,1,1,Python,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,1,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
585329954,R_kgDOIuNtIg,TROPFE,IdahoLabResearch/TROPFE,False,https://github.com/IdahoLabResearch/TROPFE,The code models the operation of a high temperature steam electrolysis (HTSE) plant.,False,https://api.github.com/repos/IdahoLabResearch/TROPFE,2023-01-04T22:32:46Z,2023-12-17T15:23:38Z,2023-05-09T17:05:56Z,,560,2,2,MATLAB,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,2,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,MDc6TGljZW5zZTU=,False,False,False,False,True
596672176,R_kgDOI5B-sA,INLIDD,IdahoLabResearch/INLIDD,False,https://github.com/IdahoLabResearch/INLIDD,,False,https://api.github.com/repos/IdahoLabResearch/INLIDD,2023-02-02T17:33:49Z,2023-04-05T23:00:07Z,2023-04-05T23:18:37Z,,65,0,0,Jupyter Notebook,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
653671819,R_kgDOJvY9iw,HPC_Natural_Language_Understanding_-NLU-_Dataset,IdahoLabResearch/HPC_Natural_Language_Understanding_-NLU-_Dataset,False,https://github.com/IdahoLabResearch/HPC_Natural_Language_Understanding_-NLU-_Dataset,This code provides natural language annotation and labels for multiple activities in high performance. The purpose is to enable machine learning for natural language processing algorithms with high performance computing systems. ,False,https://api.github.com/repos/IdahoLabResearch/HPC_Natural_Language_Understanding_-NLU-_Dataset,2023-06-14T13:54:01Z,2024-04-05T20:22:26Z,2023-07-07T19:03:30Z,,22,1,1,Python,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,1,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
698236513,R_kgDOKZ4-YQ,EVIRS,IdahoLabResearch/EVIRS,False,https://github.com/IdahoLabResearch/EVIRS,"In post-crash situations, passengers, bystanders, and first responders are exposed to the immediate safety risks of stranded energy in electric vehicle (EV) batteries. This software tool will directly help the emergency responders to handle EV post-crash situations effectively and safely.",False,https://api.github.com/repos/IdahoLabResearch/EVIRS,2023-09-29T13:14:31Z,2024-11-20T00:10:59Z,2024-11-20T00:10:54Z,,72798,1,1,HTML,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,1,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,MDc6TGljZW5zZTI=,False,False,False,False,True
709533757,R_kgDOKkqgPQ,Type_5_Wind_Turbine_Drivetrain,IdahoLabResearch/Type_5_Wind_Turbine_Drivetrain,False,https://github.com/IdahoLabResearch/Type_5_Wind_Turbine_Drivetrain,The purpose of this code is to provide a high-fidelity model of Type-5 wind turbine drivetrain for grid integration and transient stability studies. ,False,https://api.github.com/repos/IdahoLabResearch/Type_5_Wind_Turbine_Drivetrain,2023-10-24T21:53:55Z,2024-10-06T01:41:43Z,2023-11-30T18:13:21Z,,231,3,3,MATLAB,True,True,True,True,False,False,1,,False,False,0,True,False,False,[],public,1,0,3,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
710890087,R_kgDOKl9SZw,MAGNET-Heat-Pipe-Data,IdahoLabResearch/MAGNET-Heat-Pipe-Data,False,https://github.com/IdahoLabResearch/MAGNET-Heat-Pipe-Data,"This is a dataset that was produced on March 30, 2022 during the demonstration and run of the Microreactor AGile Non-nuclear Experimental Testbed (MAGNET). The MAGNET Digital Twin was run alongside a single heat pipe within MAGNET during this demonstration. Published works: https://www.sciencedirect.com/science/article/pii/S0149197023002482",False,https://api.github.com/repos/IdahoLabResearch/MAGNET-Heat-Pipe-Data,2023-10-27T16:52:35Z,2023-10-27T16:52:36Z,2023-12-13T22:31:41Z,,6142,0,0,,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,other,Other,NOASSERTION,,MDc6TGljZW5zZTA=,False,False,False,False,True
710970151,R_kgDOKmCLJw,Digital-Twin-Analytics-SEARCH,IdahoLabResearch/Digital-Twin-Analytics-SEARCH,False,https://github.com/IdahoLabResearch/Digital-Twin-Analytics-SEARCH,"This package applies the different aspects of SEARCH (store, explore, assess, reduce, confirm, and holistic) to initial machine learning results to an unknown data set.",False,https://api.github.com/repos/IdahoLabResearch/Digital-Twin-Analytics-SEARCH,2023-10-27T21:09:27Z,2023-11-08T18:32:31Z,2023-12-19T17:14:18Z,,70,0,0,R,True,True,True,True,False,False,0,,False,False,0,True,False,False,[],public,0,0,0,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
716757376,R_kgDOKrjZgA,AcCCS,IdahoLabResearch/AcCCS,False,https://github.com/IdahoLabResearch/AcCCS,A collection of tools and scripts used to communicate and emulate Electric Vehicle Communication Controllers (EVCC) and Supply Equipment Communication Controllers (SECC).,False,https://api.github.com/repos/IdahoLabResearch/AcCCS,2023-11-09T20:08:53Z,2024-12-11T02:48:52Z,2024-12-11T02:48:47Z,,31189,10,10,Python,True,True,True,True,False,False,7,,False,False,2,True,False,False,[],public,7,2,10,main,IdahoLabResearch,25393811,MDEyOk9yZ2FuaXphdGlvbjI1MzkzODEx,Organization,public,False,mit,MIT License,MIT,https://api.github.com/licenses/mit,MDc6TGljZW5zZTEz,False,False,False,False,True
